customerID,TotalCharges,MonthlyCharges,SeniorCitizen,tenure,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
5914-DVBWJ,1505.85,85.45,1,18,0,0,0,1,2,1,0,2,0,2,0,0,0,1,2,1
7698-YFGEZ,20.0,20.0,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
2533-QVMSK,5638.3,94.1,0,61,1,1,0,1,2,1,0,2,0,2,2,0,2,1,2,1
9773-PEQBZ,797.25,79.85,0,10,1,0,0,1,2,1,0,2,0,0,0,0,0,0,2,0
8644-XLFBW,71.65,71.65,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
0650-BWOZN,1359.45,73.55,1,18,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,0
8625-AZYZY,2542.45,104.65,0,24,1,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1
7785-RDVIG,54.7,19.3,0,3,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,0
9602-WCXPI,989.05,20.15,0,50,1,0,0,1,0,2,1,1,1,1,1,1,1,0,1,0
2903-YYTBW,44.55,44.55,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0
3620-MWJNE,87.3,54.45,0,2,1,0,0,1,0,0,2,0,0,2,0,0,0,1,3,0
8573-JGCZW,351.55,19.65,0,17,1,0,0,1,0,2,1,1,1,1,1,1,1,1,0,0
6837-HAEVO,7297.75,105.0,0,69,1,1,1,1,2,1,0,2,2,0,2,2,2,1,2,0
6701-YVNQG,6301.7,88.7,0,72,1,1,0,1,2,0,2,2,2,2,2,2,2,1,1,0
9306-CPCBC,210.3,74.25,0,3,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
4304-XUMGI,3822.45,75.15,1,50,1,1,1,1,2,0,2,2,2,0,0,2,2,1,0,0
9504-YAZWB,1048.45,20.25,0,53,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
8819-ZBYNA,6393.65,109.1,0,58,0,1,0,1,2,1,2,2,0,2,2,2,2,1,1,0
6174-NRBTZ,1489.3,30.75,0,46,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0
9481-IEBZY,8061.5,112.9,1,72,1,1,0,1,2,1,2,2,2,2,2,2,0,1,1,0
1833-VGRUM,74.2,74.2,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
6137-NICCO,518.75,94.05,0,6,0,1,1,1,2,1,0,2,2,0,2,0,0,1,3,0
9065-ZCPQX,5763.15,78.85,0,72,1,1,0,1,2,0,2,2,2,2,0,2,2,0,0,0
6402-EJMWF,238.5,55.3,0,4,1,0,0,1,0,0,0,0,0,0,0,2,0,1,3,0
3620-EHIMZ,1031.7,19.35,0,52,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
3213-VVOLG,,25.35,0,0,1,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0
6870-ECSHE,34.8,20.45,0,2,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
8747-UDCOI,1319.95,19.35,0,65,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,0
8374-XGEJJ,4388.4,101.0,1,43,1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1
2656-TABEH,420.2,100.2,0,4,1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1
6946-LMSQS,2177.45,89.05,1,25,1,1,0,1,2,1,2,0,0,0,0,2,1,1,2,1
4626-OZDTJ,3950.85,78.65,0,51,0,1,0,1,2,0,0,2,0,2,2,2,1,1,1,0
9169-BSVIN,827.05,74.75,0,12,1,0,0,1,2,0,0,0,2,0,2,2,0,0,0,0
2325-ZUSFD,3913.3,70.1,0,57,0,1,1,1,0,0,2,0,0,0,2,2,1,1,0,1
8194-PEEBY,533.5,19.9,0,24,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0
6872-HXFNF,3756.45,58.35,0,64,0,1,0,1,2,0,0,0,2,2,0,0,1,0,0,0
3932-CMDTD,443.9,105.65,0,4,0,0,0,1,0,1,0,2,2,2,2,2,1,1,2,1
7714-YXSMB,2599.95,100.5,0,26,0,0,0,1,2,1,0,0,2,0,2,2,0,1,0,0
8387-UGUSU,284.3,20.05,0,15,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,0
1080-BWSYE,1740.8,25.65,1,64,1,1,0,1,2,2,1,1,1,1,1,1,2,0,1,0
4039-HEUNW,3436.1,96.5,1,36,1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1
1194-HVAIF,2462.55,95.0,0,27,0,1,0,1,2,1,0,0,0,0,2,2,0,0,1,0
0812-WUPTB,70.85,70.85,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,1
3594-UVONA,3110.1,85.95,0,35,0,0,0,1,2,0,2,0,2,2,2,2,1,1,1,1
0004-TLHLJ,280.85,73.9,0,4,1,0,0,1,0,1,0,0,2,0,0,0,0,1,2,1
1767-TGTKO,411.75,45.45,0,8,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0
8439-LTUGF,198.6,20.0,0,10,1,0,0,1,0,2,1,1,1,1,1,1,0,1,1,0
8805-JNRAZ,103.7,49.2,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0
5089-IFSDP,6144.55,109.45,0,58,0,1,0,1,2,1,2,2,2,0,2,2,2,1,0,1
6418-HNFED,4089.45,83.25,0,51,1,1,0,1,0,0,2,2,2,2,2,2,2,1,1,0
0206-OYVOC,864.2,19.25,0,46,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,0
7291-CDTMJ,19.65,19.65,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,1,0,0
7128-GGCNO,3249.4,72.8,0,46,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
0237-YFUTL,5405.8,109.65,0,50,0,1,0,1,2,1,2,2,0,2,2,2,0,1,0,0
7691-KGKGP,3363.8,65.0,0,53,1,1,1,1,0,0,0,2,0,2,2,0,0,0,1,0
6710-HSJRD,7132.15,114.1,0,61,1,1,0,1,2,1,0,2,2,2,2,2,0,1,2,0
3675-EQOZA,93.55,20.65,0,5,1,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0
0840-DCNZE,4138.9,86.95,0,47,1,0,0,1,0,0,2,2,2,2,2,2,1,1,0,0
1732-FEKLD,5121.75,94.75,0,54,0,0,0,1,2,1,0,2,2,0,2,0,1,1,0,0
9862-KJTYK,566.1,25.35,0,19,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
0479-HMSWA,2715.3,105.45,0,26,0,0,1,1,0,1,0,2,2,2,2,2,2,1,2,0
5854-KSRBJ,1782.05,25.4,0,70,1,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0
0365-BZUWY,1742.5,102.55,0,17,1,1,0,1,2,1,0,2,2,0,2,2,0,1,2,0
4817-VYYWS,2983.8,100.2,0,30,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1
5701-SVCWR,24.0,24.0,0,1,0,0,1,1,2,2,1,1,1,1,1,1,0,0,3,0
3129-AAQOU,485.9,25.6,0,19,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0
4922-CVPDX,1905.7,73.5,0,26,0,1,0,1,0,0,0,2,2,0,2,2,2,1,1,0
1396-QWFBJ,1565.7,74.05,0,21,0,1,1,1,0,1,0,2,0,0,0,0,0,1,0,1
1357-BIJKI,4858.7,98.25,0,50,1,1,0,1,2,1,0,2,0,0,2,2,1,1,2,0
1099-BTKWT,3723.65,54.4,0,68,0,1,0,0,1,0,2,0,2,0,2,2,1,1,2,0
5299-SJCZT,298.35,101.55,0,3,1,0,0,1,2,1,0,0,2,0,2,2,0,1,0,1
2018-PZKMU,970.45,103.1,0,9,1,1,1,1,0,1,0,0,2,2,2,2,0,0,2,0
7340-KEFQE,1782.0,34.2,0,51,0,1,1,0,1,0,2,0,0,2,0,0,2,0,0,0
4570-QHXHL,405.7,43.75,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
2403-BCASL,4534.9,111.95,1,41,1,1,1,1,2,1,0,2,2,2,2,2,1,1,2,1
7392-YYPYJ,2415.95,100.65,0,22,1,0,0,1,2,1,0,2,0,0,2,2,0,1,2,0
2898-LSJGD,1157.05,55.95,0,21,0,1,1,0,1,0,2,0,2,0,2,2,1,1,2,1
2223-GDSHL,8297.5,116.05,0,71,1,1,1,1,2,1,2,2,2,2,2,2,2,1,0,0
7359-PTSXY,45.75,45.75,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
9470-RTWDV,2083.1,82.0,0,26,1,1,1,1,2,0,0,0,2,2,2,2,1,1,1,0
2176-OSJUV,4681.75,65.15,0,71,1,1,0,1,2,0,2,2,0,2,0,0,2,0,0,0
9348-YVOMK,176.2,44.8,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
8104-OSKWT,1001.2,79.8,0,12,0,0,0,1,2,1,2,0,0,0,0,0,0,1,2,0
4521-YEEHE,1594.75,88.85,0,18,0,1,0,1,2,1,0,0,0,2,2,0,0,1,2,0
4090-KPJIP,212.4,74.95,0,3,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0
3786-WOVKF,7677.4,106.85,1,72,0,1,0,1,2,1,2,2,0,0,2,2,1,1,0,0
4503-BDXBD,815.5,74.95,0,11,1,0,0,1,0,1,0,2,0,0,0,0,0,0,2,1
6086-ESGRL,80.15,80.15,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,1
2592-HODOV,259.65,19.3,0,13,1,0,0,1,0,2,1,1,1,1,1,1,1,0,1,0
3886-CERTZ,8109.8,109.25,0,72,0,1,0,1,2,1,0,2,2,2,2,2,1,1,2,1
7995-ZHHNZ,2386.85,56.1,0,42,1,1,0,1,2,0,2,0,0,0,0,0,1,0,1,0
3824-RHKVR,340.35,19.7,0,17,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,0
5816-SCGFC,419.35,51.3,1,7,0,0,0,1,0,0,0,2,0,0,0,0,0,1,3,0
5989-AXPUC,7990.05,118.6,0,68,0,1,0,1,2,1,2,2,2,2,2,2,2,0,3,0
4979-HPRFL,1402.25,24.15,0,56,1,1,1,1,2,2,1,1,1,1,1,1,2,0,0,0
8590-OHDIW,749.35,20.3,0,38,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0
8015-IHCGW,8425.15,115.5,0,72,0,1,1,1,2,1,2,2,2,2,2,2,2,1,2,0
2332-TODQS,1171.5,25.05,0,48,0,0,0,1,2,2,1,1,1,1,1,1,1,0,1,0
9278-VZKCD,5647.95,109.1,1,52,0,1,0,1,2,1,2,2,2,0,2,2,0,1,2,0
8008-OTEZX,708.8,19.65,0,35,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0
2773-OVBPK,7567.2,111.3,0,67,1,1,0,1,2,1,0,2,2,2,2,2,2,1,0,0
5999-LCXAO,29.9,29.9,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0
5206-XZZQI,4348.1,80.6,0,53,1,0,0,1,0,1,0,2,0,2,0,0,0,1,3,0
4803-LBYPN,635.9,20.8,0,34,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,0
5759-RCVCB,108.95,35.2,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1
6372-RFVNS,78.8,78.8,0,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,1
2139-FQHLM,1682.4,89.95,0,19,1,0,0,1,0,1,0,0,2,2,2,0,0,0,3,0
8261-GWDBQ,6925.9,116.05,1,60,0,1,0,1,2,1,2,2,2,2,2,2,2,1,0,0
1093-YSWCA,223.15,19.55,0,11,1,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0
8938-UMKPI,5127.95,106.4,0,47,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1
0991-BRRFB,874.8,49.4,0,18,1,0,0,1,0,0,2,0,0,0,0,0,0,0,2,1
3882-IYOIJ,6758.45,115.25,0,60,0,1,1,1,2,1,2,2,2,2,2,2,2,0,1,0
8749-TZYEC,1874.3,24.8,0,72,1,1,0,1,2,2,1,1,1,1,1,1,2,0,1,0
1755-FZQEC,791.15,19.9,0,39,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
3115-JPJDD,4639.45,81.25,0,59,0,1,0,1,0,1,2,0,2,0,0,0,1,1,1,0
5600-KTXFM,143.9,69.95,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0
3871-IKPYH,69.1,69.1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1
6319-IEJWJ,1776.55,90.2,0,20,1,1,1,1,0,1,0,0,0,0,2,2,0,1,2,1
9025-AOMKI,536.4,93.55,0,6,0,0,0,1,2,1,0,0,0,0,2,2,0,1,0,1
6339-TBELP,6172.0,86.4,0,71,1,0,0,1,2,1,0,0,2,2,0,0,2,1,1,0
7964-YESJC,1559.45,66.3,0,24,0,1,0,1,2,0,2,2,2,0,0,0,0,0,3,0
6173-GOLSU,6079.0,94.65,1,67,1,1,0,1,2,1,0,0,0,0,2,2,0,1,1,0
5275-SQEIZ,80.85,80.85,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0,1,3,1
7716-YTYHG,4029.95,82.05,0,48,0,1,1,1,2,1,0,0,0,0,0,2,1,1,3,1
9938-ZREHM,2658.4,72.1,0,37,0,1,0,1,2,0,0,2,0,2,0,2,1,0,3,0
7950-XWOVN,383.55,34.7,0,11,1,0,0,0,1,0,0,2,2,0,0,0,0,0,3,0
4390-KYULV,51.15,20.55,0,3,1,1,0,1,0,2,1,1,1,1,1,1,0,1,1,1
4647-MUZON,1745.5,95.95,0,18,0,1,0,1,0,1,0,0,2,0,2,2,0,1,1,0
9702-AIUJO,2230.85,44.8,0,50,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
8849-PRIQJ,7281.6,109.4,0,67,0,1,1,1,2,1,2,0,2,2,2,2,1,1,2,0
8851-RAGOV,1837.7,71.05,0,25,0,1,0,1,0,0,2,2,0,2,0,2,0,1,3,0
1304-NECVQ,149.55,78.55,1,2,0,0,0,1,2,1,0,0,2,0,0,0,0,1,2,1
5396-IZEPB,180.7,19.7,0,9,1,0,0,1,0,2,1,1,1,1,1,1,0,0,1,0
1729-VLAZJ,411.45,40.25,0,10,0,0,1,0,1,0,2,2,0,2,0,0,1,0,3,0
8285-ABVLB,1328.35,19.85,0,70,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,0
0701-TJSEF,576.95,68.25,0,9,1,0,0,1,0,0,2,0,2,2,0,2,0,1,0,0
5712-VBOXD,68.45,20.15,0,4,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,0
6629-LADHQ,123.05,50.95,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0
8945-GRKHX,78.65,78.65,0,1,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,1
1559-DTODC,468.35,25.15,0,19,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4797-MIWUM,174.7,20.25,0,7,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,0
6959-UWKHF,42.9,42.9,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
8720-RQSBJ,44.0,44.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
4537-CIBHB,172.35,20.25,0,9,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0
3815-SLMEF,139.35,34.25,0,3,0,0,0,0,1,0,2,0,0,2,0,0,0,0,3,1
5154-VEKBL,539.85,58.5,0,9,0,0,0,0,1,0,2,0,2,2,2,2,0,0,3,1
4324-AHJKS,300.4,55.8,0,5,0,0,0,1,0,0,2,0,2,0,0,0,0,0,1,0
4355-CVPVS,4968.0,88.9,0,56,0,1,1,1,0,1,0,0,0,0,2,2,1,0,0,0
4495-LHSSK,992.7,57.65,0,18,0,0,1,1,2,0,2,0,0,0,0,0,0,0,3,0
5655-JSMZM,4718.25,96.2,1,49,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1
5915-ANOEI,5536.5,79.15,0,70,1,1,0,1,2,0,2,2,2,2,2,0,2,0,3,0
9861-PDSZP,7806.6,108.05,0,72,0,0,0,1,2,1,0,2,2,2,2,2,2,1,1,0
4505-EXZHB,434.1,74.4,1,6,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,1
7225-CBZPL,1563.9,94.8,1,17,1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,0
6704-UTUKK,1332.4,45.9,0,29,1,1,0,0,1,0,0,0,0,0,2,2,0,1,2,0
4587-VVTOX,545.2,105.3,0,6,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1
2019-HDCZY,6296.75,102.6,0,63,1,1,0,1,2,1,0,0,2,0,2,2,2,0,2,0
4652-NNHNY,1284.2,73.85,0,16,1,1,0,1,2,1,0,0,0,0,0,0,0,1,0,1
8788-DOXSU,3645.5,61.35,0,59,1,0,0,1,0,0,0,0,2,0,0,2,1,1,0,0
7404-JLKQG,161.45,57.55,0,3,0,0,0,1,0,0,0,0,2,0,2,0,0,0,2,0
7421-ZLUPA,226.95,29.25,0,8,0,0,0,0,1,0,0,2,0,0,0,0,0,1,3,0
8972-HJWNV,646.85,84.55,1,7,0,1,0,1,2,1,0,0,0,0,0,2,0,1,2,1
3274-NSDWE,1441.65,19.6,0,68,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0
2632-IVXVF,7511.3,111.75,0,68,0,1,1,1,2,1,2,0,2,2,2,2,2,0,1,0
3692-JHONH,5621.85,106.5,1,52,0,1,0,1,2,1,0,2,2,0,2,2,1,1,2,0
8915-NNTRC,7919.8,107.7,0,72,1,1,1,1,2,1,2,2,0,2,2,2,2,1,1,0
5914-GXMDA,593.2,19.3,0,32,0,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0
7463-IFMQU,1423.65,20.05,0,72,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,0
2920-RNCEZ,69.95,69.95,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0
2541-YGPKE,2763.35,63.7,0,42,1,1,1,1,0,0,2,0,0,2,0,2,1,0,1,0
8515-OCTJS,692.1,24.75,0,25,0,0,0,1,2,2,1,1,1,1,1,1,2,0,1,1
5382-TEMLV,2298.55,50.9,0,45,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0
3441-CGZJH,2640.55,60.4,0,43,0,1,1,0,1,0,2,0,2,2,2,2,1,1,1,0
9592-ERDKV,2911.8,79.25,0,37,1,1,0,1,2,0,2,0,2,0,2,2,1,0,3,0
2860-RANUS,1727.5,85.8,1,20,0,0,0,1,2,1,0,0,0,0,0,2,0,1,1,1
5261-QSHQM,86.6,24.45,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
4778-IZARL,6705.7,110.1,0,63,1,1,0,1,0,1,2,2,2,2,2,2,2,1,1,0
0432-CAJZV,237.65,90.7,0,3,1,0,0,1,0,1,0,0,0,0,2,2,0,0,3,0
7008-LZVOZ,1672.35,25.3,0,66,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,0
8868-WOZGU,2979.5,105.7,0,28,1,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1
1200-TUZHR,695.75,85.2,1,8,0,0,0,1,2,1,0,0,0,0,0,2,0,0,2,0
9365-CSLBQ,1654.6,24.35,0,71,1,0,1,1,2,2,1,1,1,1,1,1,2,0,3,0
1334-FJSVR,24.25,24.25,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
5884-FBCTL,1857.85,25.1,0,72,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,0
7130-CTCUS,825.1,54.55,1,16,1,1,0,1,0,0,2,2,0,0,0,0,0,1,0,0
6242-FEGFD,6424.25,96.6,0,66,1,1,0,1,2,1,2,2,2,2,0,0,2,0,3,0
7625-XCQRH,837.95,76.5,0,11,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
6194-HBGQN,4126.2,81.15,0,51,1,0,0,1,2,0,2,2,2,2,2,0,1,1,1,0
7634-WSWDB,330.8,38.5,0,8,0,0,1,0,1,0,2,0,0,0,0,2,0,1,2,0
6986-IXNDM,1337.45,92.9,0,14,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0
1731-TVIUK,362.2,93.5,0,4,0,0,0,1,2,1,0,2,0,2,0,2,0,1,2,1
2987-BJXIK,5991.05,84.7,0,70,0,0,0,1,2,0,2,2,2,0,2,2,2,0,3,0
9769-TSBZE,4891.5,66.0,0,70,0,0,1,1,2,0,2,2,0,2,0,0,2,0,2,0
0406-BPDVR,5373.1,101.5,1,54,0,1,0,1,2,1,0,2,0,0,2,2,1,1,1,1
0618-XWMSS,2068.55,74.9,0,28,1,0,1,1,0,1,2,0,0,0,0,0,0,1,0,1
1395-WSWXR,487.05,20.75,0,24,1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
6023-GSSXW,4131.2,61.45,0,69,0,1,0,1,0,0,0,2,0,0,0,2,2,1,1,0
6752-APNJL,2301.15,54.5,0,42,1,1,1,1,0,0,2,2,0,0,0,0,0,0,3,0
5276-KQWHG,131.65,69.6,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
0420-HLGXF,4036.0,99.75,1,39,0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,0
7446-KQISO,4900.65,109.75,0,45,1,1,1,1,2,1,0,2,2,2,2,2,2,1,0,0
9823-EALYC,5727.45,80.85,0,72,1,1,1,1,2,0,2,2,2,2,2,0,2,1,0,0
0582-AVCLN,743.05,20.3,0,38,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
5803-NQJZO,4804.65,67.8,0,72,1,1,0,1,2,0,2,2,2,2,0,0,2,1,0,0
2565-JSLRY,24.05,24.05,0,1,1,0,0,1,2,2,1,1,1,1,1,1,0,1,3,1
2607-DHDAK,1414.65,19.8,0,72,1,1,1,1,0,2,1,1,1,1,1,1,2,1,1,0
1073-XXCZD,1443.65,25.7,0,55,1,1,0,1,2,2,1,1,1,1,1,1,2,0,0,0
0743-HRVFF,2898.95,56.15,0,51,0,1,1,0,1,0,0,0,2,2,2,2,1,1,2,0
4006-HKYHO,5309.5,86.7,0,63,1,0,0,1,0,0,2,2,2,2,2,2,2,1,0,0
3727-JEZTU,20.4,20.4,0,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
8143-ETQTI,451.55,19.65,0,23,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,0
6689-KXGBO,50.55,50.55,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,1
9667-TKTVZ,117.05,54.35,0,2,0,0,0,1,2,0,0,0,0,2,0,0,0,1,3,0
3657-COGMW,5839.3,108.1,1,52,0,0,0,1,2,1,2,2,2,0,2,2,0,0,1,0
8570-KLJYJ,1893.5,54.45,0,36,0,0,0,1,2,0,2,0,0,0,0,0,1,0,3,0
7754-IXRMC,45.35,45.35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
9473-CBZOP,1654.45,59.0,0,28,0,0,0,1,2,0,2,0,2,0,0,0,1,0,3,0
2969-WGHQO,477.05,69.45,0,7,0,1,1,1,0,0,2,2,2,0,2,0,1,0,2,0
6615-NGGZJ,1415.55,100.55,0,14,1,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1
4334-HOWRP,4546.0,64.95,1,72,1,1,0,0,1,0,2,2,2,2,2,2,2,1,1,0
4255-DDUOU,20.5,20.5,0,1,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,1
5863-OOKCL,163.2,18.85,0,10,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
1686-STUHN,849.9,19.8,0,42,1,0,0,1,0,2,1,1,1,1,1,1,1,0,0,0
1329-VHWNP,189.95,25.05,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2984-MIIZL,321.9,74.8,0,4,1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1
0266-GMEAO,8058.55,114.3,0,72,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0
5590-YRFJT,482.8,24.45,0,20,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1
5574-NXZIU,7049.75,109.2,0,63,1,0,0,1,0,1,2,2,2,2,2,2,2,0,1,0
0019-GFNTW,2560.1,45.05,0,56,0,0,0,0,1,0,2,2,2,2,0,0,2,0,0,0
4256-ZWTZI,286.8,51.0,0,5,0,0,1,1,0,0,0,0,0,2,0,0,0,1,3,0
8309-PPCED,7982.5,110.45,0,72,0,1,0,1,2,1,0,2,2,2,2,2,2,1,0,0
4098-NAUKP,5683.6,84.65,1,68,1,1,1,1,2,1,0,2,2,0,0,0,0,1,2,0
5196-WPYOW,3994.05,60.05,0,67,1,1,1,1,0,0,2,2,0,2,0,0,1,0,3,0
4608-LCIMN,369.15,44.65,0,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1485-YDHMM,4631.7,93.25,0,52,1,1,1,1,2,1,0,2,0,2,0,2,0,1,0,0
4054-CUMIA,401.95,20.25,0,18,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,0
0603-TPMIB,1534.05,25.45,0,59,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0
2525-GVKQU,1093.0,20.6,0,60,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
8161-QYMTT,701.3,94.1,0,7,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0
9581-GVBXT,1980.3,34.8,0,59,1,1,1,0,1,0,2,0,2,0,0,0,1,0,3,0
5862-BRIXZ,2893.4,60.75,0,46,1,0,0,0,1,0,2,0,2,2,2,2,2,1,0,0
5404-GGUKR,262.3,51.35,0,5,1,0,0,1,0,0,0,2,0,0,0,0,0,1,2,0
3308-JSGML,3886.85,64.05,1,59,1,1,0,0,1,0,2,0,2,2,2,2,2,1,1,0
2126-GSEGL,5917.55,84.8,0,70,0,1,0,1,2,0,0,2,2,2,2,2,2,1,0,0
3677-TNKIO,914.0,71.0,0,14,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
0440-QEXBZ,2139.1,50.15,0,44,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,0
2434-EEVDB,5948.7,94.6,0,64,0,1,0,1,2,1,2,0,2,0,2,0,2,1,1,0
6762-QVYJO,3624.35,59.75,0,58,0,1,1,0,1,0,2,0,2,2,2,2,2,0,3,0
6199-IWKGC,4753.85,100.25,1,46,0,1,0,1,2,1,0,0,0,2,2,2,1,0,2,0
2675-DHUTR,5780.7,98.9,1,58,1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,0
8152-VETUR,6869.7,97.7,0,72,0,1,0,1,2,1,0,2,0,0,2,2,2,1,1,0
9667-EQRXU,1172.95,40.3,1,30,0,0,0,0,1,0,0,0,2,0,2,0,0,1,2,1
7446-YPODE,662.95,60.25,1,11,1,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0
9522-BNTHX,1765.95,56.25,1,34,0,0,0,0,1,0,0,2,2,0,2,2,0,1,2,0
4676-WLUHT,2431.95,46.2,0,54,1,0,0,0,1,0,2,2,0,0,0,2,2,0,0,0
3329-WDIOK,155.35,50.6,0,3,0,0,0,0,1,0,0,2,0,0,2,2,0,1,2,1
7980-MHFLQ,1859.2,24.9,0,72,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0
2873-ZLIWT,3303.05,84.85,0,40,0,1,1,1,2,1,0,0,2,2,0,0,0,1,2,1
